rating,features,promo_price,currency,instock,current_price,sku,title,primary_image_url,price,description,ean,mpn,brand,promo_qty,image_urls,expiry,crawl_time,promo_data,retailer_sku_code,categories,url,upc,attributes,model
,,,SGD,Stock is not in local warehouse,,266664,LG G3 Dual LG-D858HK ,,SG$504,,,,LG,,http://i1.expansys.com/img/b/266664/lg-g3-dual-d858.jpg,,,,,,,,,
,,,SGD,In Stock Now,,235691,iLuv Snoopy Vintage Series/Hardshell Case for iPhone 5 ,,SG$3,,,,iLuv,,http://i1.expansys.com/img/b/235691/iluv-snoopy-vintage-series-hardshell-case-for-iphone-5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,278192,Samsung External Battery Pack ,,SG$71,,,,Samsung,,http://i1.expansys.com/img/b/278192/samsung-external-battery-pack.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,260654,"Krusell Screen Protector  6"" Samsung Galaxy S5 ",,SG$20,,,,Krusell,,http://i1.expansys.com/img/b/260654/krusell-screen-protector-6-samsung-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,232028,Goki 1400mAh Micro USB Mobile Power Pack ,,SG$3,,,,Goki,,http://i2.expansys.com/img/b/232028/goki-1400mah-micro-usb-mobile-power-pack.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273936,HTC Dot View™Ice – Premium for One M9  HC M232 ,,SG$50,,,,HTC,,http://i2.expansys.com/img/b/273936/htc-dot-viewice-premium-for-one-m9-hc-m232.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279065,AT Screen Guard for HTC One M9+ / ME ,,SG$13,,,,AT,,http://i2.expansys.com/img/b/279065/at-screen-guard-for-htc-one-m9-plus.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,224904,Krusell GrännaCover for Apple iPhone 4 / 4S ,,SG$22,,,,Krusell,,http://i1.expansys.com/img/b/224904/krusell-colorcover-for-apple-iphone-4s.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,225219,Apricorn USB 3.0 to SATA Adapter ,,SG$35,,,,Apricorn,,http://i2.expansys.com/img/b/225219/apricorn-sata-wire-usb-3-0-to-any-2-5-drive.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,251258,Martin Fields Screen Protector for Samsung Galaxy Mega 5.8 ,,SG$25,,,,Martin Fields,,http://i2.expansys.com/img/b/251258/martin-fields-screen-protector-for-samsung-galaxy-mega-58.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259627,Kuboq Advanced TPU Case for Galaxy S5 ,,SG$0,,,,Kuboq,,http://i2.expansys.com/img/b/259627/kuboq-advanced-tpu-case-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,235690,iLuv Snoopy Vintage Series/Hardshell Case for iPhone 5 ,,SG$3,,,,iLuv,,http://i1.expansys.com/img/b/235690/iluv-snoopy-vintage-series-hardshell-case-for-iphone-5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,235692,iLuv Snoopy Sports Series/Hardshell Case for iPhone 5 ,,SG$3,,,,iLuv,,http://i1.expansys.com/img/b/235692/iluv-snoopy-sports-series-hardshell-case-for-iphone-5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,263145,Withings Activité ,,SG$485,,,,Withings,,http://i2.expansys.com/img/b/263145/withings-activite.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,269649,HTC Fast Car Charger CC C700 ,,SG$28,,,,HTC,,http://i2.expansys.com/img/b/269649/htc-fast-car-chargercar-cc-c700.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273941,HTC Clear Shield for One M9 HC C1153 ,,SG$20,,,,HTC,,http://i1.expansys.com/img/b/273941/htc-hima-clear-case-hc-c1153-for-htc-m9.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,273938,HTC Dot View™Ice – Premium for One M9  HC M232 ,,SG$50,,,,HTC,,http://i2.expansys.com/img/b/273938/htc-dot-viewice-premium-for-one-m9-hc-m232.jpg,,,,,,,,,
,,,SGD,In Stock Now,,263820,goo.ey Case for Samsung Galaxy S5 ,,SG$17,,,,goo.ey,,http://i1.expansys.com/img/b/263820/goo-ey-case-for-samsung-galaxy-s5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,258939,Krusell Screen Protector Xperia Z2 ,,SG$23,,,,Krusell,,http://i2.expansys.com/img/b/258939/krusell-screen-protector-6-for-sony-xperia-z2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250104,PDair Leather Case for LG Optimus L5 II ,,SG$3,,,,PDair,,http://i1.expansys.com/img/b/250104/pdair-leather-case-for-lg-optimus-l5-ii.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259644,CAPDASE Soft Jacket Xpose for Galaxy S5 ,,SG$3,,,,CAPDASE,,http://i1.expansys.com/img/b/259644/capdase-soft-jacket-xpose-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259626,Kuboq Advanced TPU Case for Galaxy S5 ,,SG$0,,,,Kuboq,,http://i2.expansys.com/img/b/259626/kuboq-advanced-tpu-case-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,235693,iLuv Snoopy Sports Series/Hardshell Case for iPhone 5 ,,SG$3,,,,iLuv,,http://i1.expansys.com/img/b/235693/iluv-snoopy-sports-series-hardshell-case-for-iphone-5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267360,goo.ey Case for Apple iPhone 6s/6 ,,SG$34,,,,goo.ey,,http://i1.expansys.com/img/b/267360/goo-ey-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276856,Roxfit Book Case for Xperia E4g ,,SG$35,,,,Roxfit,,http://i2.expansys.com/img/b/276856/roxfit-book-case-for-sony-xperia-e4g.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266884,goo.ey Case for Apple iPhone 6s/6 ,,SG$34,,,,goo.ey,,http://i1.expansys.com/img/b/266884/goo-ey-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274936,Samsung Clear View Cover for Samsung Galaxy S6 ,,SG$78,,,,Samsung,,http://i2.expansys.com/img/b/274936/samsung-clear-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,235689,iLuv Snoopy Vintage Series/Hardshell Case for iPhone 5 ,,SG$3,,,,iLuv,,http://i2.expansys.com/img/b/235689/iluv-snoopy-vintage-series-hardshell-case-for-iphone-5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,226093,Krusell Luna Leather Mobile Pouch ,,SG$41,,,,Krusell,,http://i1.expansys.com/img/b/226093/krusell-luna-leather-mobile-pouch.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250519,LG Ultra Slim Case for LG Optimus L5 II ,,SG$14,,,,LG,,http://i2.expansys.com/img/b/250519/lg-ultra-slim-case-for-lg-optimus-l5-ii.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250518,LG Ultra Slim Case for LG Optimus L5 II ,,SG$14,,,,LG,,http://i2.expansys.com/img/b/250518/lg-ultra-slim-case-for-lg-optimus-l5-ii.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250517,LG Ultra Slim Case for LG Optimus L5 II ,,SG$8,,,,LG,,http://i2.expansys.com/img/b/250517/lg-ultra-slim-case-for-lg-optimus-l5-ii.jpg,,,,,,,,,
,,,SGD,In Stock Now,,250106,PDair Leather Case for LG Optimus L5 II ,,SG$3,,,,PDair,,http://i2.expansys.com/img/b/250106/pdair-leather-case-for-lg-optimus-l5-ii.jpg,,,,,,,,,
,,,SGD,In Stock Now,,261918,goo.ey Case for Samsung Galaxy S5 ,,SG$17,,,,goo.ey,,http://i2.expansys.com/img/b/261918/goo-ey-skin-with-case-for-samsung-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,280092,HTC One ME Dual SIM M9ew ,,SG$584,,,,HTC,,http://i1.expansys.com/img/b/280092/htc-one-me-dual-sim.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257862,Kuboq Advanced TPU Case for Moto G ,,SG$3,,,,Kuboq,,http://i1.expansys.com/img/b/257862/kuboq-advanced-tpu-case-for-motog.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259643,CAPDASE Soft Jacket Xpose for Galaxy S5 ,,SG$3,,,,CAPDASE,,http://i1.expansys.com/img/b/259643/capdase-soft-jacket-xpose-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259642,CAPDASE Soft Jacket Xpose for Galaxy S5 ,,SG$1,,,,CAPDASE,,http://i1.expansys.com/img/b/259642/capdase-soft-jacket-xpose-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,282130,Strontium NITRO 433X MicroSDHC Card + OTG Card Reader ,,SG$13,,,,Strontium,,http://i1.expansys.com/img/b/282130/strontium-nitro-microsdhc-card-with-otg-card-reader.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,280374,Poetic Turtle Skin for Apple Watch 38mm ,,SG$27,,,,Poetic,,http://i1.expansys.com/img/b/280374/poetic-turtle-skin-for-apple-watch-38mm.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278911,X-Doria Defense Edge for Apple Watch 38 mm ,,SG$35,,,,X-Doria,,http://i1.expansys.com/img/b/278911/x-doria-defense-edge-for-apple-watch-38-mm.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279269,goo.ey Case for Apple iPhone 6s/6 ,,SG$34,,,,goo.ey,,http://i2.expansys.com/img/b/279269/goo-ey-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278901,X-Doria Lux Band for Apple Watch 38 mm ,,SG$61,,,,X-Doria,,http://i1.expansys.com/img/b/278901/x-doria-lux-band-for-apple-watch-38-mm.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274979,Samsung Flip Wallet for Samsung Galaxy S6 ,,SG$38,,,,Samsung,,http://i2.expansys.com/img/b/274979/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,251590,Martin Fields Screen Protector for Sony Xperia ZR ,,SG$1,,,,Martin Fields,,http://i1.expansys.com/img/b/251590/martin-fields-screen-protector-for-sony-xperia-zr.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274939,Samsung Clear View Cover for Samsung Galaxy S6 ,,SG$78,,,,Samsung,,http://i2.expansys.com/img/b/274939/samsung-clear-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,225125,Motorola Webtop Adapter,,SG$1,,,,Motorola,,http://i2.expansys.com/img/b/225125/motorola-webtop-adapter.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276930,Roxfit Anti-Fingerprint Screen Protector Kit ,,SG$14,,,,Roxfit,,http://i1.expansys.com/img/b/276930/roxfit-anti-fingerprint-screen-protector-kit.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274940,Samsung Clear View Cover for Samsung Galaxy S6 ,,SG$78,,,,Samsung,,http://i1.expansys.com/img/b/274940/samsung-clear-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276857,Roxfit Book Case for Xperia E4g ,,SG$35,,,,Roxfit,,http://i2.expansys.com/img/b/276857/roxfit-book-case-for-sony-xperia-e4g.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278900,X-Doria Lux Band for Apple Watch 38 mm ,,SG$61,,,,X-Doria,,http://i1.expansys.com/img/b/278900/x-doria-lux-band-for-apple-watch-38-mm.jpg,,,,,,,,,
,,,SGD,In Stock Now,,251933,Martin Fields Screen Protector for Samsung Galaxy S4 Zoom ,,SG$1,,,,Martin Fields,,http://i1.expansys.com/img/b/251933/martin-fields-screen-protector-for-samsung-galaxy-s4-zoom.jpg,,,,,,,,,
,,,SGD,In Stock Now,,257861,Kuboq Advanced TPU Case for Moto G ,,SG$1,,,,Kuboq,,http://i1.expansys.com/img/b/257861/kuboq-advanced-tpu-case-for-motog.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,264669,Samsung Wireless Charging Vehicle Dock ,,SG$98,,,,Samsung,,http://i2.expansys.com/img/b/264669/samsung-wireless-charging-vehicle-dock.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252636,Kuboq LIGHT Ultra Thin Case for Apple iPhone 5C ,,SG$3,,,,Kuboq,,http://i2.expansys.com/img/b/252636/kuboq-ultra-thin-case-for-apple-iphone-5c.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279273,goo.ey Case for Apple iPhone 6s/6 ,,SG$34,,,,goo.ey,,http://i1.expansys.com/img/b/279273/goo-ey-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,261957,Soulra Rugged Rukus ,,SG$73,,,,Soulra,,http://i2.expansys.com/img/b/261957/ruckus-wireless-soulra-rugged-rukus-black-speaker.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278896,X-Doria Lux Band for Apple Watch 42 mm ,,SG$61,,,,X-Doria,,http://i2.expansys.com/img/b/278896/x-doria-lux-band-for-apple-watch-42-mm.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,278897,X-Doria Lux Band for Apple Watch 42 mm ,,SG$61,,,,X-Doria,,http://i2.expansys.com/img/b/278897/x-doria-lux-band-for-apple-watch-42-mm.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274975,Samsung Flip Wallet for Samsung Galaxy S6 ,,SG$38,,,,Samsung,,http://i2.expansys.com/img/b/274975/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274977,Samsung Flip Wallet for Samsung Galaxy S6 ,,SG$21,,,,Samsung,,http://i2.expansys.com/img/b/274977/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274978,Samsung Flip Wallet for Samsung Galaxy S6 ,,SG$38,,,,Samsung,,http://i2.expansys.com/img/b/274978/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,259011,Krusell Boden FlipCover for Xperia M2 ,,SG$28,,,,Krusell,,http://i1.expansys.com/img/b/259011/krusell-boden-flipcover-mfx-for-sony-xperia-m2.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274981,Samsung Flip Wallet for Samsung Galaxy S6 ,,SG$38,,,,Samsung,,http://i1.expansys.com/img/b/274981/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,279271,goo.ey Case for Apple iPhone 6s/6 ,,SG$34,,,,goo.ey,,http://i1.expansys.com/img/b/279271/goo-ey-case-for-apple-iphone-6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252640,Kuboq LIGHT Ultra Thin Case for Apple iPhone 5C ,,SG$3,,,,Kuboq,,http://i1.expansys.com/img/b/252640/kuboq-light-ultra-thin-case-for-apple-iphone-5c.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252635,Kuboq LIGHT Ultra Thin Case for Apple iPhone 5C ,,SG$3,,,,Kuboq,,http://i2.expansys.com/img/b/252635/kuboq-ultra-thin-case-for-apple-iphone-5c.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252637,Kuboq LIGHT Ultra Thin Case for Apple iPhone 5C ,,SG$3,,,,Kuboq,,http://i2.expansys.com/img/b/252637/kuboq-ultra-thin-case-for-apple-iphone-5c.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252638,Kuboq LIGHT Ultra Thin Case for Apple iPhone 5C ,,SG$3,,,,Kuboq,,http://i2.expansys.com/img/b/252638/kuboq-ultra-thin-case-for-apple-iphone-5c.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279830,Soulra Rukus Xtreme ,,SG$214,,,,Soulra,,http://i1.expansys.com/img/b/279830/soulra-rukus-xtreme.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274953,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i1.expansys.com/img/b/274953/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252639,Kuboq LIGHT Ultra Thin Case for Apple iPhone 5C ,,SG$3,,,,Kuboq,,http://i2.expansys.com/img/b/252639/kuboq-ultra-thin-case-for-apple-iphone-5c.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274949,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i2.expansys.com/img/b/274949/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,259021,Krusell Screen Protector for Xperia M2 ,,SG$19,,,,Krusell,,http://i1.expansys.com/img/b/259021/krusell-screen-protector-for-sony-xperia-m2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259628,Kuboq Advanced TPU Case for Galaxy S5 ,,SG$1,,,,Kuboq,,http://i2.expansys.com/img/b/259628/kuboq-advanced-tpu-case-for-galaxy-s5.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252334,Kuboq Advanced TPU Case for HTC One Mini ,,SG$3,,,,Kuboq,,http://i1.expansys.com/img/b/252334/kuboq-advanced-tpu-for-htc-one-mini.jpg,,,,,,,,,
,,,SGD,In Stock Now,,252333,Kuboq Advanced TPU Case for HTC One Mini ,,SG$3,,,,Kuboq,,http://i1.expansys.com/img/b/252333/kuboq-advanced-tpu-for-htc-one-mini.jpg,,,,,,,,,
,,,SGD,In Stock Now,,266508,AT Screen Guard for Sony Xperia Z3 ,,SG$3,,,,AT,,http://i2.expansys.com/img/b/266508/at-screen-guard-for-sony-xperia-z3.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,256386,Motorola Shell for Motorola Moto G/4G ,,SG$25,,,,Motorola,,http://i2.expansys.com/img/b/256386/motorola-shell-for-motorola-moto-g.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274973,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i1.expansys.com/img/b/274973/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274969,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i2.expansys.com/img/b/274969/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274966,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i2.expansys.com/img/b/274966/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259014,Krusell Boden FlipCover  for Xperia M2 ,,SG$28,,,,Krusell,,http://i1.expansys.com/img/b/259014/krusell-boden-flipcover-mfx-for-sony-xperia-m2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,259028,Krusell FrostCover for Xperia M2 ,,SG$9,,,,Krusell,,http://i2.expansys.com/img/b/259028/krusell-frostcover-for-sony-xperia-m2.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274956,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i2.expansys.com/img/b/274956/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274959,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i2.expansys.com/img/b/274959/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274955,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$29,,,,Samsung,,http://i2.expansys.com/img/b/274955/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274952,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$31,,,,Samsung,,http://i1.expansys.com/img/b/274952/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274964,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$33,,,,Samsung,,http://i1.expansys.com/img/b/274964/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274965,Samsung S-View Cover for Samsung Galaxy S6 ,,SG$31,,,,Samsung,,http://i2.expansys.com/img/b/274965/samsung-s-view-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,254294,Mobile Action i-gotU Jump Footpod POD-30 ,,SG$35,,,,Mobile Action,,http://i1.expansys.com/img/b/254294/mobile-actioni-gotu-pod-30-jump-footpod.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,275186,HTC Dot View™ – Premium for One M9 HC M231 ,,SG$25,,,,HTC,,http://i2.expansys.com/img/b/275186/htc-dot-view-case-i-hc-m231-for-htc-one-m9.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,263172,Krusell GrännaCover for Samsung Galaxy S5 Mini ,,SG$22,,,,Krusell,,http://i1.expansys.com/img/b/263172/krusell-colorcover-for-samsung-galaxy-s5-mini.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274990,Samsung Protective Cover for Samsung Galaxy S6 ,,SG$21,,,,Samsung,,http://i1.expansys.com/img/b/274990/samsung-protective-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274991,Samsung Protective Cover for Samsung Galaxy S6 ,,SG$16,,,,Samsung,,http://i1.expansys.com/img/b/274991/samsung-protective-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267519,Apple iPad Air 2 A1567 ,,SG$974,,,,Apple,,http://i2.expansys.com/img/b/267519/apple-ipad-air-2-a1567.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267518,Apple iPad Air 2 A1567 ,,SG$974,,,,Apple,,http://i2.expansys.com/img/b/267518/apple-ipad-air-2-a1567.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267520,Apple iPad Air 2 A1567 ,,SG$974,,,,Apple,,http://i1.expansys.com/img/b/267520/apple-ipad-air-2-a1567.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267521,Apple iPad Air 2 A1567 ,,"SG$1,089",,,,Apple,,http://i1.expansys.com/img/b/267521/apple-ipad-air-2-a1567.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,267522,Apple iPad Air 2 A1567 ,,"SG$1,089",,,,Apple,,http://i1.expansys.com/img/b/267522/apple-ipad-air-2-a1567.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274989,Samsung Protective Cover for Samsung Galaxy S6 ,,SG$34,,,,Samsung,,http://i2.expansys.com/img/b/274989/samsung-protective-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276267,PDair Leather Case for Samsung Galaxy E7 ,,SG$24,,,,PDair,,http://i2.expansys.com/img/b/276267/pdair-deluxe-leather-case-for-samsung-galaxy-e7.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274988,Samsung Protective Cover for Samsung Galaxy S6 ,,SG$34,,,,Samsung,,http://i2.expansys.com/img/b/274988/samsung-protective-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274993,Samsung Protective Cover for Samsung Galaxy S6 ,,SG$34,,,,Samsung,,http://i1.expansys.com/img/b/274993/samsung-protective-cover-for-samsung-galaxy-s6.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,270535,Samsung Protective Cover+ for Samsung Galaxy A5 ,,SG$31,,,,Samsung,,http://i2.expansys.com/img/b/270535/samsung-protective-cover-for-samsung-galaxy-a5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276262,PDair Deluxe Leather Case for Samsung Galaxy E7 ,,SG$10,,,,PDair,,http://i1.expansys.com/img/b/276262/pdair-deluxe-leather-case-for-samsung-galaxy-e7.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276265,PDair Leather Case for Samsung Galaxy E7 ,,SG$13,,,,PDair,,http://i2.expansys.com/img/b/276265/pdair-deluxe-leather-case-for-samsung-galaxy-e7.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276266,PDair Leather Case for Samsung Galaxy E7 ,,SG$15,,,,PDair,,http://i2.expansys.com/img/b/276266/pdair-deluxe-leather-case-for-samsung-galaxy-e7.jpg,,,,,,,,,
,,,SGD,In Stock Now,,255631,LG Quick Cover for Google Nexus 5 ,,SG$17,,,,LG,,http://i1.expansys.com/img/b/255631/lg-quickcover-for-google-nexus-5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,276478,Microsoft Lumia 640 Dual SIM RM-1113 ,,SG$244,,,,Microsoft,,http://i2.expansys.com/img/b/276478/microsoft-lumia-640-dual-sim.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,284903,DJI Osmo Gimbal and Camera ,,SG$757,,,,DJI,,http://i1.expansys.com/img/b/284903/dji-osmo-gimbal-and-camera.jpg,,,,,,,,,
,,,SGD,In Stock Now,,276480,Microsoft Lumia 640 Dual SIM RM-1113 ,,SG$244,,,,Microsoft,,http://i1.expansys.com/img/b/276480/microsoft-lumia-640-dual-sim.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,228035,BlackBerry® Bold 9790 Charging Pod ,,SG$7,,,,BlackBerry,,http://i2.expansys.com/img/b/228035/blackberry-bold-9790-charging-pod.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,279556,Osmo Gaming System for iPad,,SG$125,,,,Osmo,,http://i2.expansys.com/img/b/279556/osmo-gaming-system-for-ipad.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,236708,"Krusell GrännaCover for Apple iPhone 5, 5S ",,SG$21,,,,Krusell,,http://i2.expansys.com/img/b/236708/krusell-colorcover-for-apple-iphone-5.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,274794,Samsung Flip Wallet for Samsung Galaxy S6 edge ,,SG$38,,,,Samsung,,http://i1.expansys.com/img/b/274794/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,253718,Sphero Robotic Ball 2.0 ,,SG$180,,,,Sphero,,http://i2.expansys.com/img/b/253718/sphero-robotic-ball-20.jpg,,,,,,,,,
,,,SGD,In Stock Now,,274786,Samsung Flip Wallet for Samsung Galaxy S6 edge ,,SG$15,,,,Samsung,,http://i2.expansys.com/img/b/274786/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,,,,,,,,,
,,,SGD,In Stock Now,,241708,carbon audio Zooka Portable Bluetooth Speaker w/Microphone ,,SG$81,,,,carbon audio,,http://i2.expansys.com/img/b/241708/carbon-audio-zooka-portable-bluetooth-speaker-w-microphone.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,262748,Samsung Book Cover for Samsung Galaxy Tab S 8.4 ,,SG$60,,,,Samsung,,http://i2.expansys.com/img/b/262748/samsung-book-cover-for-samsung-galaxy-tab-s84.jpg,,,,,,,,,
,,,SGD,Stock is not in local warehouse,,266992,Huawei Media Q - M310 ,,SG$161,,,,Huawei,,http://i1.expansys.com/img/b/266992/huawei-media-q-m310.jpg,,,,,,,,,
